driverId,raceId,totaltime,avglaptime,lapnum,lapnummax,position,q1,q2,q3,prop,constructorId,year,budget,circuitId,Weather,qfastest,totallap,fastestLapSpeed
3,966,6039.756,85.06698591549296,71,71,2,01:20.0,01:19.8,01:19.0,0.95,131,2016,352,32,0,79,21.997,187.148
3,967,10872.789999999999,153.13788732394366,71,71,2,01:11.8,01:11.4,01:10.8,0.952380952,131,2016,352,18,1,70.8,3491.371,179.912
3,968,5884.452,106.99003636363636,55,55,2,01:40.5,01:39.5,01:39.1,0.952380952,131,2016,352,24,0,99.1,44.971,189.95
4,900,5613.994,98.49112280701755,57,57,5,01:31.4,01:42.8,01:45.8,0.80952381,6,2014,328,1,0,91.4,44.865,204.867
4,901,6061.966,108.24939285714287,56,56,4,01:58.9,02:01.4,02:00.2,0.857142857,6,2014,328,2,0,118.9,73.329,191.569
4,902,6015.338,105.53224561403509,57,57,10,01:35.3,01:34.7,01:35.0,0.571428571,6,2014,328,3,0,94.7,74.839,195.355
4,903,5838.575,104.26026785714285,56,56,5,01:57.0,01:55.8,01:55.6,0.80952381,6,2014,328,17,0,115.6,45.723,192.235
4,904,6152.898,93.22572727272727,66,66,7,01:28.3,01:27.6,01:27.1,0.714285714,6,2014,328,4,0,87.1,65.648,186.411
4,905,6600.113,84.61683333333333,78,78,5,01:17.9,01:17.2,01:16.7,0.80952381,6,2014,328,6,0,76.7,26.499,150.814
4,906,5967.699,85.25284285714285,70,70,7,01:17.0,01:16.1,01:15.8,0.714285714,6,2014,328,7,0,75.8,47.722,199.704
4,907,5293.5289999999995,74.55674647887324,71,71,4,01:10.4,01:09.5,01:09.3,0.857142857,6,2014,328,70,0,69.3,42.51,214.527
4,909,5675.381,84.70717910447762,67,67,7,01:18.4,01:17.9,01:17.6,0.714285714,6,2014,328,10,0,77.6,57.514,204.429
4,910,6790.283,97.00404285714286,70,70,5,01:26.1,01:24.2,01:23.9,0.80952381,6,2014,328,11,1,83.9,43.887,180.413
4,911,5137.718,116.76631818181818,44,44,4,02:10.2,02:08.4,02:07.8,0.857142857,6,2014,328,13,0,127.8,51.894,221.413
4,913,7220.184,120.3364,60,60,5,01:46.9,01:46.3,01:45.9,0.80952381,6,2014,328,15,0,105.9,86.713,162.636
4,915,5570.76,105.10867924528301,53,53,8,01:40.3,01:39.8,01:39.7,0.65,6,2014,328,71,0,99.7,35.112,206.038
4,916,6100.016,108.92885714285714,56,56,6,01:38.3,01:38.0,01:37.6,0.705882353,6,2014,328,69,0,97.6,48.734,195.585
4,917,5464.461,76.96423943661972,71,71,8,01:11.6,01:11.2,01:11.0,0.588235294,6,2014,328,18,0,71,69.489,208.744
4,918,6028.432,109.60785454545454,55,55,8,01:42.5,01:41.9,01:42.9,0.588235294,6,2014,328,24,0,101.9,43.687,186.126
4,936,6419.064,93.02991304347826,69,69,15,01:24.6,NA,NA,0.263157895,1,2015,528.3,11,0,84.6,100.704,180.637
4,941,5917.234,111.64592452830189,53,53,16,01:40.1,NA,NA,0.166666667,1,2015,528.3,71,0,100.1,29.539,205.115
4,942,6707.519,119.777125,56,56,11,01:59.7,02:00.3,NA,0.473684211,1,2015,528.3,69,1,119.7,82.023,190.243
4,950,6031.144,107.699,56,56,12,01:38.5,01:38.8,NA,0.476190476,1,2016,246.4,17,0,98.5,45.801,191.962
4,953,7254.209,93.00267948717949,78,78,10,01:15.5,01:15.1,01:15.4,0.571428571,1,2016,246.4,6,1,75.1,52.348,151.739
4,962,7038.148,115.37947540983606,61,61,9,01:45.4,01:44.7,01:44.6,0.619047619,1,2016,246.4,15,0,104.6,84.431,163.902
4,963,5897.981,105.32108928571428,56,56,22,01:37.2,NA,NA,0,1,2016,246.4,2,0,97.2,73.176,203.017
4,965,5986.571,106.90305357142857,56,56,12,01:37.9,01:37.4,NA,0.476190476,1,2016,246.4,69,0,97.4,48.983,191.752
4,967,10905.767,153.60235211267604,71,71,10,01:12.7,01:12.3,01:12.3,0.571428571,1,2016,246.4,18,1,72.3,3517.428,178.09
4,968,5943.909,108.07107272727272,55,55,9,01:41.6,01:41.0,01:41.1,0.619047619,1,2016,246.4,24,0,101,44.676,191.343
4,976,7495.124,146.9632156862745,51,51,16,01:44.3,NA,NA,0.166666667,1,2017,240.8,73,0,104.3,1349.508,205.488
4,979,6057.936,86.54194285714286,70,70,8,01:18.4,01:17.9,01:17.5,0.631578947,1,2017,240.8,11,0,77.5,22.399,196.697
4,987,5555.625,78.24823943661971,71,71,7,01:10.2,01:09.6,01:09.6,0.684210526,1,2017,240.8,18,0,69.6,77.315,211.193
4,989,5401.169,93.12360344827586,58,58,11,01:23.6,01:23.7,NA,0.473684211,1,2018,220,1,0,83.6,22.573,219.489
4,991,5767.019,102.98248214285714,56,56,13,01:33.4,01:33.2,NA,0.368421053,1,2018,220,17,0,93.2,24.11,201.818
4,992,6235.222,122.25925490196079,51,51,13,01:44.0,01:44.0,NA,0.368421053,1,2018,220,73,0,104,78.081,201.126
4,998,5280.899,101.55575,52,52,13,01:28.2,01:28.1,NA,0.368421053,1,2018,220,9,0,88.1,56.754,226.862
4,1003,6774.622,111.05937704918033,61,61,11,01:39.0,01:38.6,NA,0.473684211,1,2018,220,15,0,98.6,29.922,176.677
4,1051,5127.928,89.96364912280701,57,57,5,01:22.4,01:21.9,01:21.7,0.789473684,214,2021,161.29,78,0,81.7,25.991,223.437
4,1053,7421.159,117.7961746031746,63,63,15,01:15.8,01:15.6,NA,0.263157895,214,2021,161.29,21,1,75.6,1576.837,222.526
4,1054,5736.229,86.91256060606061,66,66,13,01:19.7,01:19.5,NA,0.368421053,214,2021,161.29,75,0,79.5,69.515,206.718
4,1057,8022.7919999999995,157.30964705882351,51,51,9,01:42.9,01:42.2,01:42.3,0.578947368,214,2021,161.29,73,0,102.2,2070.109,204.601
4,1059,5323.465,100.4427358490566,53,53,9,01:32.2,01:31.5,01:31.3,0.578947368,214,2021,161.29,34,0,91.3,31.288,215.382
4,1061,7175.3769999999995,137.98801923076923,52,52,11,01:27.6,01:27.2,NA,0.473684211,214,2021,161.29,9,0,87.2,2088.323,231.276
4,1062,7498.85,107.12642857142858,70,70,9,01:17.1,01:16.5,01:16.7,0.578947368,214,2021,161.29,11,1,76.5,1513.624,196.264
4,1065,4931.566,93.04841509433963,53,53,13,01:21.5,01:21.1,NA,0.368421053,214,2021,161.29,14,0,81.1,24.797,243.995
4,1066,5522.322,104.19475471698114,53,53,6,01:47.9,01:45.5,01:44.2,0.736842105,214,2021,161.29,71,1,104.2,60.859,213.331
4,1073,5479.053,94.46643103448275,58,58,11,01:23.8,01:23.5,NA,0.473684211,214,2021,161.29,24,0,83.5,21.304,217.01
8,900,5636.385,98.88394736842105,57,57,12,01:32.4,01:44.5,NA,0.476190476,6,2014,328,1,0,92.4,47.368,204.814
8,902,6016.205,105.54745614035087,57,57,6,01:35.2,01:34.9,01:34.4,0.761904762,6,2014,328,3,0,94.4,74.877,195.933
8,903,5896.8,105.3,56,56,11,01:58.3,01:56.9,NA,0.523809524,6,2014,328,17,0,116.9,46.285,191.824
8,906,6006.508,85.80725714285714,70,70,10,01:17.0,01:16.2,01:16.2,0.571428571,6,2014,328,7,0,76.2,48.146,199.921
8,907,5322.753,74.96835211267606,71,71,8,01:10.3,01:09.7,01:10.8,0.666666667,6,2014,328,70,0,69.7,43.532,213.676
8,910,6816.549,97.37927142857143,70,70,17,01:26.8,NA,NA,0.238095238,6,2014,328,11,1,86.8,45.368,179.257
8,911,5113.371,116.21297727272727,44,44,8,02:09.9,02:08.6,02:08.8,0.666666667,6,2014,328,13,0,128.6,45.677,221.004
8,912,4813.771,90.8258679245283,53,53,12,01:26.7,01:26.1,NA,0.476190476,6,2014,328,14,0,86.1,24.547,234.476
8,913,7265.436,121.0906,60,60,7,01:46.7,01:46.4,01:46.2,0.714285714,6,2014,328,15,0,106.2,89.06,161.545
8,915,5589.621,105.46454716981133,53,53,9,01:40.1,01:39.8,01:39.8,0.6,6,2014,328,71,0,99.8,30.097,204.556
8,917,5466.285,76.98992957746479,71,71,10,01:11.2,01:11.2,01:11.1,0.470588235,6,2014,328,18,0,71.1,51.361,206.934
8,918,6030.439,109.64434545454546,55,55,7,01:42.4,01:42.2,01:42.2,0.647058824,6,2014,328,24,0,102.2,43.752,185.586
8,927,6119.615,109.27883928571428,56,56,11,01:40.4,01:42.2,NA,0.444444444,6,2015,474.7,2,0,100.4,76.682,191.644
8,928,5985.843,106.89005357142857,56,56,6,01:37.8,01:37.1,01:37.2,0.736842105,6,2015,474.7,17,0,97.1,45.271,190.472
8,929,5709.189,100.16121052631578,57,57,4,01:34.6,01:33.5,01:33.2,0.833333333,6,2015,474.7,3,0,93.2,49.32,202.294
8,930,6132.557,92.9175303030303,66,66,7,01:26.6,01:26.0,01:26.4,0.684210526,6,2015,474.7,4,0,86,44.412,186.342
8,931,6572.765,84.26621794871795,78,78,6,01:17.7,01:16.4,01:16.4,0.736842105,6,2015,474.7,6,0,76.4,24.177,150.822
8,932,5558.77,79.411,70,70,3,01:16.3,01:15.3,01:15.0,0.888888889,6,2015,474.7,7,0,75,48.208,203.925
8,937,5076.09,118.04860465116279,43,43,14,01:49.3,NA,NA,0.315789474,6,2015,474.7,13,0,109.3,45.721,220.18
8,938,4749.548,89.61411320754716,53,53,2,01:24.7,01:23.8,01:23.6,0.947368421,6,2015,474.7,14,0,83.6,24.442,238.111
8,939,7299.272,119.66019672131148,61,61,3,01:46.5,01:45.1,01:44.7,0.894736842,6,2015,474.7,15,0,104.7,60.72,165.251
8,940,5320.276,100.38256603773586,53,53,6,01:34.2,01:33.4,01:33.3,0.736842105,6,2015,474.7,22,0,93.3,46.298,213.242
8,941,5873.382,110.81852830188679,53,53,5,01:39.2,01:38.2,01:38.3,0.777777778,6,2015,474.7,71,0,98.2,29.386,209.91
8,944,5516.633,77.69905633802817,71,71,5,01:12.2,01:12.2,01:12.1,0.789473684,6,2015,474.7,18,0,72.1,48.601,205.691
8,945,5929.6050000000005,107.811,55,55,3,01:42.5,01:41.6,01:41.1,0.894736842,6,2015,474.7,24,0,101.1,47.775,190.528
8,949,5624.978,98.68382456140351,57,57,4,01:31.7,01:30.6,01:30.2,0.857142857,6,2016,483.3,3,0,90.2,75.199,204.745
8,950,5999.763,107.138625,56,56,3,01:37.3,01:36.1,01:36.0,0.904761905,6,2016,483.3,17,0,96,77.262,195.079
8,951,5593.995,105.54707547169811,53,53,4,01:37.0,01:36.7,01:36.7,0.857142857,6,2016,483.3,71,0,96.7,30.498,210.315
8,952,6100.633,92.43383333333334,66,66,5,01:23.8,01:23.5,01:23.1,0.80952381,6,2016,483.3,4,0,83.1,44.276,189.274
8,954,5528.313,78.9759,70,70,6,01:14.5,01:13.8,01:13.6,0.75,6,2016,483.3,7,0,73.6,46.083,204.105
8,955,5600.468,109.81309803921569,51,51,5,01:44.9,01:44.5,01:44.3,0.80952381,6,2016,483.3,73,0,104.3,20.593,201.629
8,956,5264.131,74.14269014084508,71,71,6,01:07.2,01:06.9,01:09.9,0.761904762,6,2016,483.3,70,0,66.9,61.577,226.11
8,957,5765.574,110.87642307692307,52,52,5,01:31.3,01:31.4,01:30.9,0.8,6,2016,483.3,9,1,90.9,60.04,218.648
8,958,6079.159,86.84512857142857,70,70,14,01:36.9,01:25.4,NA,0.380952381,6,2016,483.3,11,0,85.4,43.808,189.822
8,959,5481.223,81.80929850746269,67,67,5,01:15.8,01:15.2,01:15.1,0.80952381,6,2016,483.3,10,0,75.1,61.06,206.937
8,960,6352.167,144.3674318181818,44,44,3,01:47.9,01:47.7,01:46.9,0.9,6,2016,483.3,13,0,106.9,1076.359,222.157
8,961,4675.65,88.21981132075472,53,53,4,01:23.2,01:22.6,01:22.1,0.85,6,2016,483.3,14,0,82.1,48.395,242.452
8,962,6959.169,114.08473770491803,61,61,5,01:45.0,01:44.2,01:43.5,0.80952381,6,2016,483.3,15,0,103.5,112.004,168.515
8,963,5861.561,104.67073214285715,56,56,6,01:34.6,01:33.9,01:33.6,0.761904762,6,2016,483.3,2,0,93.6,73.805,204.736
8,964,5231.703,98.71137735849057,53,53,3,01:31.7,01:31.4,01:30.9,0.904761905,6,2016,483.3,22,0,90.9,46.006,217.785
8,966,6080.778,85.64476056338029,71,71,6,01:19.6,01:19.9,01:19.4,0.75,6,2016,483.3,32,0,79.4,45.372,187.783
8,968,5902.829,107.32416363636364,55,55,4,01:40.3,01:39.6,01:39.6,0.857142857,6,2016,483.3,24,0,99.6,44.046,190.127
8,969,5074.065,89.01868421052632,57,57,4,01:24.4,01:23.4,01:23.0,0.842105263,6,2017,295.3,1,1,83,22.033,220.605
8,970,5904.234,105.43275,56,56,4,01:33.3,01:32.2,01:32.1,0.842105263,6,2017,295.3,17,0,92.1,82.278,204.406
8,971,5655.849,99.22542105263157,57,57,5,01:31.0,01:29.8,01:29.6,0.789473684,6,2017,295.3,3,0,89.6,52.286,207.887
8,972,5299.743,101.91813461538462,52,52,2,01:35.0,01:33.7,01:33.3,0.947368421,6,2017,295.3,71,0,93.3,30.152,217.388
8,974,6287.485,80.60878205128205,78,78,1,01:13.1,01:12.2,01:12.2,1,6,2017,295.3,6,0,72.2,24.833,159.058
8,975,5643.786,80.62551428571429,70,70,4,01:13.5,01:12.6,01:12.3,0.842105263,6,2017,295.3,7,0,72.3,47.26,208.25
8,977,4928.893,69.42102816901408,71,71,4,01:05.1,01:05.0,01:04.8,0.842105263,6,2017,295.3,70,0,64.8,21.662,230.341
8,978,4924,96.54901960784314,51,51,2,01:40.5,01:29.0,01:27.1,0.947368421,6,2017,295.3,9,0,87.1,57.533,231.733
8,979,5987.621,85.53744285714286,70,70,2,01:17.4,01:17.2,01:16.4,0.947368421,6,2017,295.3,11,0,76.4,21.919,196.015
8,980,5097.291,115.84752272727273,44,44,4,01:44.7,01:43.7,01:43.3,0.842105263,6,2017,295.3,13,0,103.3,75.869,234.051
8,981,4592.394,86.64894339622641,53,53,7,01:38.2,01:37.0,01:38.0,0.684210526,6,2017,295.3,14,0,97,25.367,245.194
8,984,5283.816,99.69464150943396,53,53,6,01:29.2,01:29.1,01:28.5,0.736842105,6,2017,295.3,22,0,88.5,23.699,224.364
8,985,5646.77,100.83517857142857,56,56,5,01:35.6,01:33.8,01:33.6,0.789473684,6,2017,295.3,69,0,93.6,23.575,200.86
8,986,5840.559,82.26139436619718,71,71,5,01:18.1,01:17.5,01:17.2,0.777777778,6,2017,295.3,32,0,77.2,22.54,193.549
8,987,5490.862,77.33608450704226,71,71,3,01:09.4,01:09.1,01:08.5,0.894736842,6,2017,295.3,18,0,68.5,78.92,213.987
8,988,5699.448,103.62632727272727,55,55,5,01:37.5,01:37.3,01:37.0,0.789473684,6,2017,295.3,24,0,97,21.609,195.376
8,989,5379.592,92.75158620689655,58,58,2,01:23.1,01:22.5,01:21.8,0.947368421,6,2018,410,1,0,81.8,21.421,221.027
8,991,5746.017,102.60744642857142,56,56,2,01:32.5,01:32.3,01:31.2,0.947368421,6,2018,410,17,0,91.2,22.913,203.446
8,992,6226.751,122.0931568627451,51,51,6,01:42.5,01:42.5,01:42.5,0.736842105,6,2018,410,73,0,102.5,51.161,202.874
8,994,6192.934,79.39658974358974,78,78,4,01:12.6,01:11.4,01:11.3,0.842105263,6,2018,410,6,0,71.3,24.263,157.257
8,995,5338.561,78.50825,68,68,5,01:11.7,01:11.6,01:11.1,0.789473684,6,2018,410,7,0,71.1,23.645,211.941
8,996,5437.273,102.59005660377359,53,53,6,01:31.6,01:30.8,01:31.1,0.736842105,6,2018,410,34,0,90.8,24.289,222.792
8,997,4917.528,69.26095774647888,71,71,4,01:04.2,01:04.0,01:03.7,0.842105263,6,2018,410,70,0,63.7,21.552,232.16
8,998,5253.436,101.02761538461539,52,52,3,01:27.5,01:26.5,01:26.0,0.894736842,6,2018,410,9,0,86,67.558,233.576
8,999,5556.577,82.93398507462686,67,67,3,01:12.5,01:12.3,01:11.5,0.894736842,6,2018,410,10,1,71.5,39.635,216.691
8,1000,5856.528,83.66468571428571,70,70,3,01:17.5,01:32.8,01:36.2,0.894736842,6,2018,410,11,0,77.5,46.3,196.428
8,1002,4623.189,87.22998113207547,53,53,1,01:20.7,01:19.8,01:19.1,1,6,2018,410,14,0,79.1,23.862,249.713
8,1003,6724.612,110.23954098360656,61,61,5,01:38.5,01:37.2,01:36.8,0.789473684,6,2018,410,15,0,96.8,29.513,174.061
8,1004,5261.724,99.27781132075472,53,53,4,01:33.3,01:33.1,01:32.2,0.842105263,6,2018,410,71,0,92.2,29.531,217.913
8,1005,5288.06,99.77471698113207,53,53,4,01:29.6,01:28.6,01:29.5,0.842105263,6,2018,410,22,0,88.6,22.781,221.869
8,1006,5658.643,101.04719642857143,56,56,3,01:34.7,01:32.9,01:32.3,0.894736842,6,2018,410,69,0,92.3,23.714,201.527
8,1007,5958.765,83.9262676056338,71,71,6,01:16.4,01:16.0,01:15.3,0.736842105,6,2018,410,32,0,75.3,22.017,192.874
8,1008,5233.83,73.71591549295775,71,71,4,01:08.5,01:08.0,01:07.5,0.842105263,6,2018,410,18,0,67.5,22.766,216.143
8,1011,5708.765,100.15377192982456,57,57,9,01:30.0,01:29.5,01:29.0,0.578947368,51,2019,132,3,0,89,51.268,203.822
8,1014,5792.246,87.76130303030303,66,66,14,01:18.1,01:17.8,NA,0.315789474,51,2019,132,4,0,77.8,44.891,205.917
8,1019,4933.992,94.88446153846154,52,52,12,01:26.6,01:26.5,NA,0.421052632,51,2019,132,9,0,86.5,28.364,235.551
8,1020,6283.489,98.179515625,64,64,5,01:13.1,01:12.5,01:12.5,0.789473684,51,2019,132,10,1,72.5,91.635,206.96
8,1025,5687.902,107.31890566037735,53,53,16,01:34.8,NA,NA,0.210526316,51,2019,132,71,0,94.8,61.55,213.541
8,1029,5604.13,78.93140845070423,71,71,9,01:09.3,01:08.9,01:09.0,0.578947368,51,2019,132,18,0,68.9,47.304,212.106
9,1020,6296.262,98.37909375,64,64,19,01:14.8,NA,NA,0.052631579,3,2019,141,10,1,74.8,104.058,208.271
9,1024,7160.691,117.38837704918033,61,61,19,01:41.2,NA,NA,0.052631579,3,2019,141,15,0,101.2,59.354,170.674
13,901,6111.05,109.12589285714286,56,56,13,02:00.0,02:02.5,NA,0.428571429,3,2014,120,2,0,120,73.74,190.232
13,902,6014.008,105.50891228070175,57,57,8,01:35.1,01:34.8,01:34.5,0.666666667,3,2014,120,3,0,94.5,74.999,196.26
13,907,5292.334,74.53991549295775,71,71,1,01:10.3,01:09.2,01:08.8,1,3,2014,120,70,0,68.8,43.992,214.553
13,910,6814.899,97.3557,70,70,6,01:26.6,01:24.0,01:24.2,0.761904762,3,2014,120,11,1,84,67.24,178.757
13,911,5152.531,117.10297727272727,44,44,9,02:08.4,02:08.8,02:09.2,0.619047619,3,2014,120,13,0,128.4,71.252,224.104
13,912,4775.262,90.09928301886792,53,53,4,01:25.5,01:25.0,01:24.9,0.857142857,3,2014,120,14,0,84.9,24.323,236.068
13,913,7246.956,120.7826,60,60,6,01:47.6,01:46.5,01:46.0,0.761904762,3,2014,120,15,0,106,58.584,160.959
13,914,6818.147,154.95788636363636,44,44,4,01:34.5,01:33.6,01:33.5,0.857142857,3,2014,120,22,1,93.5,1185.898,184.267
13,915,5591.621,105.50228301886793,53,53,18,01:43.1,NA,NA,0.15,3,2014,120,71,0,103.1,60.19,204.636
13,916,6031.709,107.70908928571428,56,56,4,01:37.9,01:37.3,01:37.2,0.823529412,3,2014,120,69,0,97.2,49.944,192.741
13,917,5443.586,76.67022535211268,71,71,3,01:10.6,01:10.3,01:10.2,0.882352941,3,2014,120,18,0,70.2,80.222,209.341
13,918,5945.195,108.09445454545454,55,55,4,01:41.5,01:41.1,01:41.1,0.823529412,3,2014,120,24,0,101.1,44.094,190.738
13,926,5552.263,95.7286724137931,58,58,3,01:29.2,01:27.9,01:27.7,0.882352941,3,2015,217.7,1,0,87.7,22.062,208.144
13,927,6139.379,109.63176785714286,56,56,7,01:40.5,01:41.2,01:52.5,0.666666667,3,2015,217.7,2,0,100.5,77.59,191.891
13,928,5990.552,106.97414285714285,56,56,4,01:38.4,01:37.4,01:37.0,0.842105263,3,2015,217.7,17,0,97,46.462,191.013
13,930,6153.869,93.2404393939394,66,66,9,01:27.2,01:26.1,01:26.8,0.578947368,3,2015,217.7,4,0,86.1,67.025,185.429
13,932,5569.526,79.56465714285714,70,70,17,01:17.9,NA,NA,0.111111111,3,2015,217.7,7,0,77.9,23.912,202.437
13,933,5434.503,76.54229577464788,71,71,4,01:11.8,01:09.7,01:09.2,0.842105263,3,2015,217.7,70,0,69.2,22.447,217.468
13,934,5524.568,106.2416923076923,52,52,3,01:34.5,01:33.7,01:33.1,0.894736842,3,2015,217.7,9,1,93.1,61.317,217.589
13,936,6444.263,93.39511594202898,69,69,8,01:23.9,01:23.6,01:23.5,0.631578947,3,2015,217.7,11,0,83.5,104.994,181.566
13,937,5075.67,118.03883720930233,43,43,7,01:49.7,01:48.8,01:48.7,0.684210526,3,2015,217.7,13,0,108.7,46.937,220.998
13,938,4728.323,89.21364150943396,53,53,5,01:25.2,01:24.0,01:23.9,0.789473684,3,2015,217.7,14,0,83.9,25.207,237.326
13,941,5869.855,110.75198113207547,53,53,15,01:38.9,01:39.9,NA,0.222222222,3,2015,217.7,71,0,98.9,30.741,208.689
13,943,6176.531,86.99339436619718,71,71,7,01:21.4,01:20.6,01:20.6,0.684210526,3,2015,217.7,32,0,80.6,45.935,188.935
13,945,6007.926,109.23501818181818,55,55,8,01:42.3,01:42.3,01:41.8,0.631578947,3,2015,217.7,24,0,101.8,45.561,186.891
13,948,6554.544,114.992,57,57,6,01:25.9,01:25.6,01:25.5,0.761904762,3,2016,139.6,1,0,85.5,1111.355,206.861
13,950,6009.402,107.31075,56,56,11,01:38.0,01:37.3,NA,0.523809524,3,2016,139.6,17,0,97.3,45.473,192.737
13,951,5636.424,106.34762264150943,53,53,5,01:37.8,01:37.2,01:37.0,0.80952381,3,2016,139.6,71,0,97,59.616,211.07
13,952,6180.724,93.64733333333334,66,66,18,01:24.9,NA,NA,0.19047619,3,2016,139.6,4,0,84.9,65.783,187.789
13,955,5657.741,110.93609803921568,51,51,6,01:45.5,01:44.7,01:44.5,0.761904762,3,2016,139.6,73,0,104.5,39.303,200.543
13,960,6356.931,144.47570454545453,44,44,10,01:47.7,01:47.7,01:48.3,0.55,3,2016,139.6,13,0,107.7,1045.663,220.517
13,961,4713.706,88.93784905660377,53,53,11,01:23.5,01:23.0,NA,0.5,3,2016,139.6,14,0,83,47.762,241.375
13,964,5301.096,100.02067924528302,53,53,12,01:32.6,01:32.4,NA,0.476190476,3,2016,139.6,22,0,92.4,22.463,213.787
13,966,6107.608,86.02264788732394,71,71,9,01:20.4,01:20.2,01:20.0,0.6,3,2016,139.6,32,0,80,21.863,185.392
13,968,5943.449,108.0627090909091,55,55,10,01:41.2,01:40.9,01:41.2,0.571428571,3,2016,139.6,24,0,100.9,43.314,189.206
13,969,5135.058,90.08873684210526,57,57,7,01:25.1,01:24.6,01:24.4,0.684210526,3,2017,136.3,1,1,84.4,21.568,216.83
13,971,5687.7,99.78421052631579,57,57,8,01:31.4,01:30.7,01:30.1,0.631578947,3,2017,136.3,3,0,90.1,49.944,206.705
13,974,6303.785,80.81775641025641,78,78,15,01:13.8,01:20.5,NA,0.263157895,3,2017,136.3,6,0,73.8,49.476,156.947
13,980,5119.469,116.35156818181818,44,44,16,01:45.8,NA,NA,0.210526316,3,2017,136.3,13,0,105.8,45.759,229.98
13,981,4607.146,86.92728301886793,53,53,9,01:38.3,01:37.5,01:38.3,0.578947368,3,2017,136.3,14,0,97.5,25.078,243.981
13,982,7450.08,128.4496551724138,58,58,17,01:44.0,NA,NA,0.157894737,3,2017,136.3,15,1,104,184.389,170.323
13,987,5555.144,78.2414647887324,71,71,10,01:09.8,01:09.6,01:09.8,0.526315789,3,2017,136.3,18,0,69.6,76.994,211.19
16,910,6853.227,97.90324285714286,70,70,12,01:26.0,01:25.1,NA,0.476190476,15,2014,68,11,1,85.1,54.456,177.8
16,911,5159.003,117.25006818181818,44,44,14,02:11.1,02:10.2,NA,0.380952381,15,2014,68,13,0,130.2,71.266,224.301
18,900,5608.737,98.39889473684211,57,57,11,01:31.4,01:44.4,NA,0.523809524,1,2014,184,1,0,91.4,44.81,205.46
18,901,6109.665,109.10116071428571,56,56,10,02:00.9,02:01.8,02:04.1,0.571428571,1,2014,184,2,0,120.9,74.393,188.183
18,906,5964.585,85.20835714285714,70,70,9,01:16.6,01:16.2,01:16.2,0.619047619,1,2014,184,7,0,76.2,48.543,199.337
18,907,5325.942,75.0132676056338,71,71,12,01:10.3,01:09.8,NA,0.476190476,1,2014,184,70,0,69.8,42.747,213.752
18,909,5707.625,85.18843283582089,67,67,11,01:18.4,01:18.2,NA,0.523809524,1,2014,184,10,0,78.2,60.741,202.424
18,910,6852.338,97.89054285714286,70,70,7,01:26.6,01:24.5,01:24.3,0.714285714,1,2014,184,11,1,84.3,71.755,176.898
18,911,5131.136,116.61672727272727,44,44,10,02:10.5,02:09.3,02:09.8,0.571428571,1,2014,184,13,0,129.3,45.388,222.186
18,912,4813.299,90.81696226415094,53,53,6,01:26.3,01:25.6,01:25.4,0.761904762,1,2014,184,14,0,85.4,24.669,233.68
18,914,6770.571,153.87661363636363,44,44,8,01:35.2,01:34.6,01:34.3,0.666666667,1,2014,184,22,1,94.3,1213.89,187.119
18,915,5540.978,104.54675471698113,53,53,4,01:39.6,01:39.4,01:39.1,0.85,1,2014,184,71,0,99.1,29.994,206.472
18,917,5451.213,76.77764788732395,71,71,5,01:11.1,01:11.1,01:10.9,0.764705882,1,2014,184,18,0,70.9,69.021,209.629
18,918,6002.953,109.1446,55,55,6,01:42.1,01:41.9,01:42.0,0.705882353,1,2014,184,24,0,101.9,44.669,187.32
18,931,6574.483,84.28824358974359,78,78,12,01:17.5,01:17.1,NA,0.421052632,1,2015,528.3,6,0,77.1,49.723,151.128
18,936,6437.013,93.29004347826087,69,69,16,01:24.7,NA,NA,0.210526316,1,2015,528.3,11,0,84.7,77.111,178.139
18,941,5910.491,111.51869811320755,53,53,13,01:39.7,01:39.8,NA,0.333333333,1,2015,528.3,71,0,99.7,29.719,204.261
18,942,6680.761,119.29930357142857,56,56,14,02:00.3,02:01.2,NA,0.315789474,1,2015,528.3,69,1,120.3,76.837,192.638
18,950,6035.881,107.78358928571429,56,56,13,01:37.6,01:39.1,NA,0.428571429,1,2016,246.4,17,0,97.6,69.611,195.652
18,955,5677.183,111.3173137254902,51,51,19,01:45.8,NA,NA,0.142857143,1,2016,246.4,73,0,105.8,40.825,200.802
18,956,5295.813,74.58891549295775,71,71,5,01:07.7,01:07.6,01:09.9,0.80952381,1,2016,246.4,70,0,67.6,82.165,222.476
18,963,5914.592,105.61771428571429,56,56,9,01:35.3,01:34.4,01:34.5,0.619047619,1,2016,246.4,2,0,94.4,49.383,202.094
18,967,10943.329,154.13139436619718,71,71,17,01:13.3,NA,NA,0.238095238,1,2016,246.4,18,1,73.3,3569.001,178.338
20,901,6050.508,108.04478571428571,56,56,2,01:57.7,01:59.4,01:59.5,0.952380952,9,2014,340,2,0,117.7,74.346,191.341
20,902,6012.622,105.48459649122807,57,57,11,01:35.5,01:35.0,NA,0.523809524,9,2014,340,3,0,95,51.15,196.181
20,903,5863.822,104.71110714285714,56,56,3,01:55.9,01:54.5,01:55.0,0.904761905,9,2014,340,17,0,114.5,44.816,192.07
20,904,6141.857,93.0584393939394,66,66,10,01:28.0,01:27.1,NA,0.571428571,9,2014,340,4,0,87.1,65.181,188.465
20,906,5958.077,85.11538571428572,70,70,3,01:17.5,01:16.1,01:15.5,0.904761905,9,2014,340,7,0,75.5,47.244,198.299
